timestamp_s,window_duration_s,device_major,device_minor,read_count,write_count,avg_read_speed_mbps,avg_write_speed_mbps,read_lba_variance,write_lba_variance,min_write_entropy,max_write_entropy,avg_write_entropy,write_entropy_count,total_event_count,label
1406.508,2.0,8,16,2679,3377,5.23,6.60,3.83e+07,6.08e+07,1.232,4.062,1.987,3377,6056,0
1407.509,2.0,8,16,2643,3394,5.16,6.63,3.73e+07,6.15e+07,1.232,4.062,1.988,3394,6037,0
1408.510,2.0,8,16,2641,3312,5.16,6.47,3.72e+07,5.85e+07,1.181,4.062,1.993,3312,5953,0
1409.510,2.0,8,16,2550,3411,4.98,6.66,3.47e+07,6.21e+07,1.120,4.062,1.997,3411,5961,0
1410.510,2.0,8,16,2608,3439,5.09,6.72,3.63e+07,6.31e+07,1.120,4.062,1.993,3439,6047,1
1411.510,2.0,8,16,2704,3412,5.28,6.66,3.90e+07,6.21e+07,1.181,2.400,1.989,3412,6116,0
1412.511,2.0,8,16,2616,3378,5.11,6.60,3.65e+07,6.09e+07,1.181,2.400,2.000,3378,5994,0
1413.511,2.0,8,16,2656,3316,5.19,6.48,3.76e+07,5.87e+07,1.120,4.062,2.002,3316,5972,0
1414.511,2.0,8,16,2745,3244,5.36,6.34,4.02e+07,5.61e+07,1.120,4.062,1.995,3244,5989,1
1415.511,2.0,8,16,2475,3271,4.83,6.39,3.27e+07,5.71e+07,1.120,4.062,1.989,3271,5746,0
1416.512,2.0,8,16,1909,3134,3.73,6.12,4.19e+07,5.99e+07,1.181,4.062,1.960,3134,5043,0
1417.512,2.0,8,16,2114,3198,4.13,6.25,4.68e+07,6.20e+07,1.163,4.062,1.963,3198,5312,0
1418.512,2.0,8,16,2600,3452,5.08,6.74,3.61e+07,6.36e+07,1.163,4.062,1.995,3452,6052,1
1419.512,2.0,8,16,2492,3249,4.87,6.35,3.31e+07,5.63e+07,1.051,4.062,2.002,3249,5741,0
1420.513,2.0,8,16,2543,3155,4.97,6.16,3.45e+07,5.31e+07,1.051,4.062,1.999,3155,5698,1
1421.513,2.0,8,16,2741,3273,5.35,6.39,4.01e+07,5.72e+07,1.120,2.486,1.991,3273,6014,0
1422.513,2.0,8,16,2769,3337,5.41,6.52,4.09e+07,5.94e+07,1.120,2.486,1.992,3337,6106,0
1423.513,2.0,8,16,2600,3414,5.08,6.67,3.61e+07,6.22e+07,1.120,2.400,2.001,3414,6014,1
1424.514,2.0,8,16,2498,3393,4.88,6.63,3.33e+07,6.14e+07,1.120,4.062,2.007,3393,5891,0
1425.514,2.0,8,16,2709,3305,5.29,6.46,3.92e+07,5.83e+07,1.120,4.062,2.000,3305,6014,1
1426.514,2.0,8,16,2802,3402,5.47,6.64,4.19e+07,6.17e+07,1.120,4.062,1.995,3402,6204,0
1427.514,2.0,8,16,2738,3402,5.35,6.64,4.00e+07,6.17e+07,1.120,4.062,1.997,3402,6140,1
1428.514,2.0,8,16,2696,3271,5.27,6.39,3.88e+07,5.71e+07,1.232,4.062,1.999,3271,5967,0
1429.515,2.0,8,16,2441,3185,4.77,6.22,3.21e+07,5.41e+07,1.232,4.062,1.943,3185,5626,1
1430.515,2.0,8,16,1121,3331,2.19,6.51,7.01e+06,5.92e+07,1.232,4.062,1.876,3331,4452,1
1431.515,2.0,8,16,0,3058,0.00,5.97,0.00e+00,7.59e+07,1.663,4.062,1.868,3058,3058,1
1432.515,2.0,8,16,1451,2974,2.83,5.81,2.37e+08,6.46e+07,1.200,4.062,1.964,2974,4425,1
1433.519,2.0,8,16,1756,3431,3.43,6.70,2.28e+08,6.49e+07,1.200,4.062,1.969,3431,5187,1
1434.519,2.0,8,16,1793,3374,3.50,6.59,6.42e+07,7.97e+07,1.163,2.759,1.997,3374,5167,0
1435.520,2.0,8,16,2893,3339,5.65,6.52,7.76e+07,6.12e+07,1.120,2.759,2.038,3339,6232,1
1436.520,2.0,8,16,2703,3252,5.28,6.35,3.90e+07,5.64e+07,0.964,2.673,1.985,3252,5955,1
1437.520,2.0,8,16,2404,3094,4.70,6.04,3.08e+07,5.11e+07,0.964,2.486,1.968,3094,5498,0
1438.520,2.0,8,16,2042,3297,3.99,6.44,2.50e+07,6.08e+07,1.120,4.062,1.968,3297,5339,0
1439.520,2.0,8,16,1649,2940,3.22,5.74,6.62e+07,8.41e+07,1.232,4.306,1.984,2940,4589,1
1440.520,2.0,8,16,1755,2945,3.43,5.75,7.69e+07,7.08e+07,1.232,4.306,1.941,2945,4700,1
1441.521,2.0,8,16,1042,3539,2.04,6.91,6.43e+06,6.68e+07,1.232,4.062,1.894,3539,4581,0
1442.521,2.0,8,16,0,3570,0.00,6.97,0.00e+00,6.80e+07,1.663,4.062,1.874,3570,3570,0
1443.521,2.0,8,16,0,3054,0.00,5.96,0.00e+00,7.99e+07,1.564,4.306,1.913,3054,3054,0
1444.522,2.0,8,16,1144,2650,2.23,5.18,5.55e+08,7.06e+07,1.163,4.306,2.058,2650,3794,1
1445.522,2.0,8,16,1868,3200,3.65,6.25,4.70e+08,6.16e+07,1.163,4.306,1.975,3200,5068,0
1446.522,2.0,8,16,724,2932,1.41,5.73,2.80e+06,7.61e+07,1.674,4.062,1.853,2932,3656,1
1447.522,2.0,8,16,647,1718,1.26,3.36,2.40e+08,9.48e+07,1.182,4.062,1.892,1718,2365,1
1448.522,2.0,8,16,2059,2211,4.02,4.32,2.38e+08,5.51e+07,1.051,3.682,1.961,2211,4270,0
1449.522,2.0,8,16,2799,3313,5.47,6.47,4.18e+07,5.86e+07,1.051,3.682,1.969,3313,6112,1
1450.523,2.0,8,16,2806,3381,5.48,6.60,4.20e+07,6.10e+07,1.120,2.337,1.982,3381,6187,0
1451.523,2.0,8,16,2781,3402,5.43,6.64,4.13e+07,6.17e+07,1.069,2.337,1.988,3402,6183,1
1452.523,2.0,8,16,2640,3458,5.16,6.75,3.72e+07,6.38e+07,1.069,2.293,1.992,3458,6098,0
1453.523,2.0,8,16,2156,2776,4.21,5.42,2.48e+07,4.11e+07,1.120,3.778,1.992,2776,4932,0
1454.523,2.0,8,16,878,1938,1.71,3.79,4.12e+06,2.01e+07,1.181,3.778,1.937,1938,2816,1
1455.524,2.0,8,16,745,1888,1.46,3.69,3.45e+07,4.22e+07,1.674,3.778,2.019,1888,2633,1
1456.524,2.0,8,16,1485,2627,2.90,5.13,4.74e+07,4.96e+07,1.163,3.778,2.011,2627,4112,0
1457.524,2.0,8,16,1409,3050,2.75,5.96,3.52e+07,5.95e+07,1.163,3.778,1.958,3050,4459,0
1458.527,2.0,8,16,669,2939,1.31,5.74,2.95e+07,5.68e+07,1.627,2.685,1.945,2939,3608,0
1459.528,2.0,8,16,1161,2914,2.27,5.69,6.13e+07,6.73e+07,1.627,2.822,2.002,2914,4075,0
1460.528,2.0,8,16,2354,2987,4.60,5.83,7.93e+07,5.09e+07,1.163,2.822,2.044,2987,5341,1
1461.528,2.0,8,16,2356,3104,4.60,6.06,2.96e+07,5.14e+07,0.969,2.759,1.998,3104,5460,1
1462.528,2.0,8,16,2318,3097,4.53,6.05,2.87e+07,5.12e+07,0.969,3.778,2.006,3097,5415,1
1463.529,2.0,8,16,2305,3091,4.50,6.04,2.83e+07,5.10e+07,1.120,3.778,1.998,3091,5396,1
1464.529,2.0,8,16,1563,3056,3.05,5.97,1.30e+07,4.98e+07,1.120,3.778,1.947,3056,4619,0
1465.529,2.0,8,16,1142,2893,2.23,5.65,4.45e+07,6.00e+07,1.232,3.873,1.950,2893,4035,1
1466.529,2.0,8,16,1855,2936,3.62,5.73,6.00e+07,5.64e+07,1.120,3.873,2.011,2936,4791,1
1467.529,2.0,8,16,2416,3154,4.72,6.16,3.11e+07,5.31e+07,1.120,3.778,2.012,3154,5570,0
1468.530,2.0,8,16,2619,3131,5.12,6.12,3.66e+07,5.23e+07,1.181,3.778,1.993,3131,5750,0
1469.532,2.0,8,16,1596,3294,3.12,6.43,1.36e+07,5.79e+07,1.120,3.778,1.928,3294,4890,1
1470.533,2.0,8,16,269,2801,0.53,5.47,3.87e+05,6.84e+07,1.120,2.431,1.904,2801,3070,1
1471.534,2.0,8,16,601,2876,1.17,5.62,1.42e+08,7.64e+07,1.528,2.654,1.954,2876,3477,1
1472.534,2.0,8,16,1549,2924,3.03,5.71,2.75e+08,7.94e+07,1.089,3.778,1.985,2924,4473,1
1473.535,2.0,8,16,1777,2847,3.47,5.56,6.46e+07,6.15e+07,1.051,3.778,1.996,2847,4624,1
1474.535,2.0,8,16,829,3298,1.62,6.44,3.67e+06,6.35e+07,1.051,3.778,1.948,3298,4127,1
1475.536,2.0,8,16,754,2597,1.47,5.07,1.40e+08,6.85e+07,1.181,2.474,1.941,2597,3351,1
1476.536,2.0,8,16,2008,2595,3.92,5.07,1.45e+08,5.33e+07,1.082,3.778,2.011,2595,4603,0
1477.536,2.0,8,16,2640,3218,5.16,6.29,3.72e+07,5.52e+07,1.082,3.778,2.022,3218,5858,0
1478.537,2.0,8,16,1907,3386,3.72,6.61,1.94e+07,6.12e+07,1.120,2.642,1.939,3386,5293,1
1479.537,2.0,8,16,1400,3413,2.73,6.67,6.92e+07,6.50e+07,1.553,2.412,1.903,3413,4813,1
1480.537,2.0,8,16,1271,3358,2.48,6.56,6.35e+07,6.15e+07,1.232,2.368,1.918,3358,4629,1
1481.538,2.0,8,16,956,3333,1.87,6.51,4.84e+07,5.93e+07,1.232,2.412,1.885,3333,4289,1
1482.540,2.0,8,16,564,3127,1.10,6.11,5.66e+07,5.81e+07,1.663,2.412,1.862,3127,3691,0
1483.540,2.0,8,16,716,2767,1.40,5.40,1.20e+08,7.42e+07,1.663,2.674,1.933,2767,3483,1
1484.541,2.0,8,16,1699,2934,3.32,5.73,1.31e+08,5.53e+07,1.163,3.778,1.957,2934,4633,1
1485.541,2.0,8,16,983,3218,1.92,6.29,5.16e+06,5.52e+07,1.163,3.778,1.890,3218,4201,0
1486.541,2.0,8,16,0,2959,0.00,5.78,0.00e+00,4.67e+07,1.663,3.778,1.872,2959,2959,1
1487.542,2.0,8,16,0,2745,0.00,5.36,0.00e+00,4.02e+07,1.663,3.778,1.871,2745,2745,0
1488.542,2.0,8,16,0,2821,0.00,5.51,0.00e+00,4.25e+07,1.600,3.778,1.866,2821,2821,0
1489.542,2.0,8,16,0,2928,0.00,5.72,0.00e+00,5.81e+07,1.600,3.968,1.844,2928,2928,1
1490.542,2.0,8,16,0,2970,0.00,5.80,0.00e+00,6.36e+07,1.417,3.968,1.832,2970,2970,1
1491.543,2.0,8,16,0,3221,0.00,6.29,0.00e+00,6.10e+07,1.417,3.778,1.837,3221,3221,1
1492.543,2.0,8,16,0,3404,0.00,6.65,0.00e+00,6.23e+07,1.521,3.778,1.840,3404,3404,1
1493.543,2.0,8,16,0,3343,0.00,6.53,0.00e+00,6.20e+07,1.521,3.778,1.847,3343,3343,1
1494.545,2.0,8,16,0,3368,0.00,6.58,0.00e+00,6.21e+07,1.449,3.778,1.862,3368,3368,0
1495.546,2.0,8,16,501,3404,0.98,6.65,2.59e+09,6.18e+07,1.449,3.778,1.871,3404,3905,0
1496.546,2.0,8,16,501,3353,0.98,6.55,2.59e+09,6.00e+07,1.449,3.778,1.871,3353,3854,0
1497.546,2.0,8,16,0,3309,0.00,6.46,0.00e+00,6.44e+07,1.449,3.778,1.867,3309,3309,1
1498.547,2.0,8,16,0,3176,0.00,6.20,0.00e+00,6.55e+07,1.655,3.968,1.944,3176,3176,0
1499.547,2.0,8,16,0,2842,0.00,5.55,0.00e+00,7.10e+07,1.449,3.968,1.955,2842,2842,1
1500.548,2.0,8,16,448,2259,0.88,4.41,2.78e+08,5.63e+07,1.449,3.873,1.893,2259,2707,1
1501.548,2.0,8,16,910,2732,1.78,5.34,9.18e+08,5.70e+07,1.497,3.873,1.938,2732,3642,0
1502.548,2.0,8,16,897,2712,1.75,5.30,1.52e+07,6.72e+07,1.497,3.682,1.925,2712,3609,0
1503.549,2.0,8,16,1628,2559,3.18,5.00,1.02e+08,7.39e+07,1.163,2.863,2.011,2559,4187,0
1504.549,2.0,8,16,2465,3149,4.81,6.15,3.24e+07,5.29e+07,1.082,3.778,2.037,3149,5614,0
1505.550,2.0,8,16,2511,3163,4.90,6.18,3.36e+07,5.34e+07,1.082,3.778,1.995,3163,5674,1
1506.550,2.0,8,16,2572,3409,5.02,6.66,3.53e+07,6.20e+07,1.120,3.778,1.948,3409,5981,0
1507.550,2.0,8,16,2085,3326,4.07,6.50,3.49e+07,6.55e+07,1.051,3.778,1.937,3326,5411,0
1508.551,2.0,8,16,751,3350,1.47,6.54,1.33e+07,6.43e+07,1.051,3.778,1.912,3350,4101,1
1509.551,2.0,8,16,1177,3165,2.30,6.18,1.07e+08,7.13e+07,1.163,3.682,1.949,3165,4342,1
1510.551,2.0,8,16,2455,3067,4.79,5.99,1.17e+08,5.96e+07,1.120,3.778,2.030,3067,5522,1
1511.551,2.0,8,16,2688,3331,5.25,6.51,3.85e+07,5.92e+07,1.120,3.778,1.998,3331,6019,0
1512.551,2.0,8,16,2746,3402,5.36,6.64,4.02e+07,6.17e+07,1.181,3.778,1.999,3402,6148,1
1513.553,2.0,8,16,2198,2892,4.29,5.65,2.58e+07,4.46e+07,1.181,3.778,1.995,2892,5090,1
1514.553,2.0,8,16,1806,2337,3.53,4.56,1.74e+07,2.91e+07,1.120,3.778,1.992,2337,4143,1
1515.553,2.0,8,16,2184,2822,4.27,5.51,2.55e+07,4.25e+07,1.120,3.778,1.994,2822,5006,0
1516.554,2.0,8,16,2501,3304,4.88,6.45,3.34e+07,5.82e+07,1.120,3.778,1.994,3304,5805,1
1517.554,2.0,8,16,2631,3278,5.14,6.40,3.69e+07,5.73e+07,1.120,3.778,1.992,3278,5909,1
1518.554,2.0,8,16,2700,3278,5.27,6.40,3.89e+07,5.73e+07,1.120,3.778,1.991,3278,5978,1
1519.554,2.0,8,16,2721,3411,5.31,6.66,3.95e+07,6.21e+07,1.200,3.778,1.993,3411,6132,1
1520.555,2.0,8,16,2461,3510,4.81,6.86,3.23e+07,6.57e+07,1.200,3.778,1.964,3510,5971,0
1521.555,2.0,8,16,1069,2831,2.09,5.53,6.10e+06,8.19e+07,1.232,3.778,1.931,2831,3900,0
1522.555,2.0,8,16,704,2150,1.38,4.20,1.51e+08,1.27e+08,1.181,2.778,1.982,2150,2854,0
1523.555,2.0,8,16,1746,2797,3.41,5.46,1.58e+08,7.09e+07,1.120,3.778,1.981,2797,4543,0
1524.556,2.0,8,16,1042,3534,2.04,6.90,5.80e+06,6.66e+07,1.120,3.778,1.906,3534,4576,1
1525.556,2.0,8,16,0,3607,0.00,7.04,0.00e+00,7.04e+07,1.663,2.424,1.869,3607,3607,1
1526.557,2.0,8,16,0,3065,0.00,5.99,0.00e+00,7.89e+07,1.663,2.535,1.900,3065,3065,0
1527.557,2.0,8,16,854,2460,1.67,4.80,6.15e+08,8.05e+07,1.120,3.682,2.013,2460,3314,1
1528.558,2.0,8,16,1673,2882,3.27,5.63,5.23e+08,6.03e+07,1.051,3.682,2.011,2882,4555,0
1529.558,2.0,8,16,1824,2437,3.56,4.76,3.58e+07,7.37e+07,1.051,3.682,1.923,2437,4261,0
1530.558,2.0,8,16,2261,2340,4.42,4.57,6.41e+07,6.74e+07,1.232,3.778,1.996,2340,4601,0
1531.558,2.0,8,16,2508,3309,4.90,6.46,4.70e+07,6.30e+07,1.120,3.778,2.002,3309,5817,1
1532.559,2.0,8,16,2718,3429,5.31,6.70,4.49e+07,6.45e+07,1.120,3.778,1.994,3429,6147,0
1533.559,2.0,8,16,1942,3638,3.79,7.11,2.27e+07,7.18e+07,1.189,2.685,1.973,3638,5580,1
1534.559,2.0,8,16,985,2874,1.92,5.61,3.75e+07,9.30e+07,1.150,2.820,1.944,2874,3859,0
1535.559,2.0,8,16,1816,2722,3.55,5.32,9.77e+07,7.02e+07,1.120,2.820,2.028,2722,4538,1
1536.559,2.0,8,16,2162,3496,4.22,6.83,2.72e+07,6.52e+07,1.120,2.674,1.961,3496,5658,0
1537.560,2.0,8,16,854,3434,1.67,6.71,6.13e+06,6.90e+07,1.663,2.412,1.882,3434,4288,0
1538.560,2.0,8,16,857,3194,1.67,6.24,1.35e+08,6.77e+07,1.157,2.412,1.879,3194,4051,1
1539.560,2.0,8,16,2166,3241,4.23,6.33,1.37e+08,6.15e+07,1.082,2.368,1.940,3241,5407,0
1540.560,2.0,8,16,1495,3588,2.92,7.01,1.19e+07,6.87e+07,1.082,3.778,1.929,3588,5083,1
1541.561,2.0,8,16,1392,3319,2.72,6.48,8.98e+07,7.73e+07,1.163,3.778,1.958,3319,4711,0
1542.561,2.0,8,16,2157,3153,4.21,6.16,8.72e+07,6.23e+07,1.163,3.778,1.995,3153,5310,1
1543.561,2.0,8,16,951,3353,1.86,6.55,4.83e+06,6.37e+07,1.232,3.778,1.902,3353,4304,1
1544.561,2.0,8,16,0,2951,0.00,5.76,0.00e+00,7.53e+07,1.663,4.031,1.904,2951,2951,1
1545.561,2.0,8,16,0,2922,0.00,5.71,0.00e+00,5.75e+07,1.449,4.031,1.902,2922,2922,1
1546.562,2.0,8,16,535,3338,1.04,6.52,4.45e+08,6.28e+07,1.449,3.873,1.851,3338,3873,0
1547.563,2.0,8,16,535,3392,1.04,6.62,4.45e+08,6.23e+07,1.449,3.778,1.837,3392,3927,0
1548.563,2.0,8,16,424,2696,0.83,5.27,1.23e+07,4.25e+07,1.449,3.778,1.854,2696,3120,1
1549.564,2.0,8,16,1731,2588,3.38,5.05,1.07e+08,4.14e+07,1.132,3.778,1.971,2588,4319,0
1550.564,2.0,8,16,2512,3170,4.91,6.19,3.37e+07,5.36e+07,1.132,3.778,1.992,3170,5682,0
1551.564,2.0,8,16,1735,3305,3.39,6.46,2.37e+07,5.83e+07,1.200,2.474,1.909,3305,5040,0
1552.566,2.0,8,16,1061,2940,2.07,5.74,3.54e+07,4.61e+07,1.690,2.474,1.866,2940,4001,0
1553.567,2.0,8,16,530,2581,1.04,5.04,9.66e+06,3.55e+07,1.663,2.443,1.868,2581,3111,0
1554.567,2.0,8,16,711,3009,1.39,5.88,1.04e+08,4.83e+07,1.663,2.474,1.885,3009,3720,0
1555.567,2.0,8,16,1956,3141,3.82,6.13,1.18e+08,5.26e+07,1.200,3.778,1.942,3141,5097,1
1556.567,2.0,8,16,2479,3052,4.84,5.96,3.28e+07,4.97e+07,1.089,3.778,1.980,3052,5531,0
1557.567,2.0,8,16,2263,2971,4.42,5.80,2.73e+07,4.71e+07,1.089,3.778,1.980,2971,5234,1
1558.568,2.0,8,16,1983,2874,3.87,5.61,2.17e+07,4.41e+07,1.232,3.778,1.938,2874,4857,0
1559.568,2.0,8,16,1805,2965,3.53,5.79,4.14e+07,5.41e+07,1.232,3.873,1.944,2965,4770,0
1560.571,2.0,8,16,1602,2963,3.13,5.79,3.54e+07,5.21e+07,1.200,3.873,1.977,2963,4565,0
1561.572,2.0,8,16,751,2652,1.47,5.18,3.01e+06,5.44e+07,1.200,3.778,1.931,2652,3403,0
1562.572,2.0,8,16,695,2141,1.36,4.18,7.75e+07,5.58e+07,1.466,3.778,1.956,2141,2836,1
1563.572,2.0,8,16,1960,2440,3.83,4.77,9.67e+07,3.36e+07,1.120,3.778,2.006,2440,4400,1
1564.573,2.0,8,16,2441,3055,4.77,5.97,3.18e+07,4.98e+07,1.082,3.778,2.006,3055,5496,0
1565.573,2.0,8,16,2421,3244,4.73,6.34,3.13e+07,5.61e+07,1.082,3.778,2.016,3244,5665,1
1566.573,2.0,8,16,2021,3370,3.95,6.58,2.18e+07,6.06e+07,1.082,3.778,1.984,3370,5391,1
1567.573,2.0,8,16,1711,3135,3.34,6.12,6.90e+07,7.65e+07,1.120,3.778,1.929,3135,4846,0
1568.574,2.0,8,16,2337,3009,4.56,5.88,7.28e+07,6.08e+07,1.120,3.778,1.955,3009,5346,0
1569.574,2.0,8,16,1723,3187,3.37,6.22,1.58e+07,5.42e+07,1.120,3.778,1.954,3187,4910,1
1570.628,2.0,8,16,251,2267,0.49,4.43,3.37e+05,5.06e+07,1.120,3.778,1.917,2267,2518,0
1571.628,2.0,8,16,706,1990,1.38,3.89,2.27e+08,6.84e+07,1.263,4.031,2.038,1990,2696,0
1572.629,2.0,8,16,2001,2902,3.91,5.67,2.18e+08,5.62e+07,1.120,4.031,2.029,2902,4903,1
1573.629,2.0,8,16,2065,2541,4.03,4.96,2.28e+07,3.44e+07,1.120,3.778,1.984,2541,4606,0
1574.629,2.0,8,16,1031,2006,2.01,3.92,5.67e+06,2.15e+07,1.120,3.778,1.938,2006,3037,1
1575.629,2.0,8,16,707,2238,1.38,4.37,1.38e+07,3.85e+07,1.181,4.062,1.944,2238,2945,0
1576.629,2.0,8,16,1082,2486,2.11,4.86,6.79e+07,5.02e+07,1.181,4.062,1.954,2486,3568,1
1577.629,2.0,8,16,636,2833,1.24,5.53,2.16e+06,4.28e+07,1.181,2.654,1.893,2833,3469,1
1578.630,2.0,8,16,0,3163,0.00,6.18,0.00e+00,5.65e+07,1.640,2.355,1.909,3163,3163,0
1579.630,2.0,8,16,0,3350,0.00,6.54,0.00e+00,6.14e+07,1.663,2.412,1.909,3350,3350,0
1580.630,2.0,8,16,751,3323,1.47,6.49,5.79e+08,5.89e+07,1.559,3.778,1.894,3323,4074,1
1581.630,2.0,8,16,2087,3118,4.08,6.09,4.65e+08,5.19e+07,1.120,3.778,1.958,3118,5205,0
1582.631,2.0,8,16,2703,3136,5.28,6.12,3.90e+07,5.25e+07,1.120,3.778,1.994,3136,5839,0
1583.631,2.0,8,16,2700,3218,5.27,6.29,3.89e+07,5.52e+07,1.120,3.778,1.995,3218,5918,1
1584.632,2.0,8,16,1844,3491,3.60,6.82,1.81e+07,6.50e+07,1.120,3.778,1.949,3491,5335,0
1585.632,2.0,8,16,1401,2851,2.74,5.57,6.81e+07,8.23e+07,1.120,3.778,1.918,2851,4252,1
1586.632,2.0,8,16,2219,2552,4.33,4.98,7.58e+07,6.40e+07,1.120,2.486,1.968,2552,4771,0
1587.633,2.0,8,16,2405,3180,4.70,6.21,3.09e+07,5.39e+07,1.232,3.778,1.937,3180,5585,1
1588.633,2.0,8,16,1077,3220,2.10,6.29,6.22e+06,6.02e+07,1.663,3.968,1.905,3220,4297,1
1589.633,2.0,8,16,0,2866,0.00,5.60,0.00e+00,6.37e+07,1.607,3.968,1.909,2866,2866,0
1590.634,2.0,8,16,1549,2664,3.03,5.20,1.71e+08,5.53e+07,1.051,3.778,1.995,2664,4213,1
1591.634,2.0,8,16,2198,2922,4.29,5.71,1.67e+08,4.56e+07,1.051,3.778,2.012,2922,5120,1
1592.634,2.0,8,16,648,2714,1.27,5.30,2.24e+06,4.94e+07,1.120,3.968,1.933,2714,3362,0
1593.635,2.0,8,16,36,2582,0.07,5.04,7.10e+03,4.79e+07,1.564,4.031,1.945,2582,2618,0
1594.635,2.0,8,16,36,3015,0.07,5.89,7.10e+03,4.92e+07,1.449,4.031,1.915,3015,3051,1
1595.635,2.0,8,16,794,2977,1.55,5.81,5.12e+08,5.79e+07,1.181,3.873,1.926,2977,3771,0
1596.635,2.0,8,16,1107,2989,2.16,5.84,5.09e+08,5.86e+07,1.181,3.873,1.944,2989,4096,1
1597.636,2.0,8,16,313,3375,0.61,6.59,5.24e+05,6.08e+07,1.200,3.778,1.886,3375,3688,1
1598.636,2.0,8,16,820,3120,1.60,6.09,2.20e+08,5.93e+07,1.232,4.031,1.924,3120,3940,0
1599.636,2.0,8,16,1940,2979,3.79,5.82,2.03e+08,5.23e+07,1.082,4.031,1.999,2979,4919,0
1600.637,2.0,8,16,2345,3136,4.58,6.12,2.93e+07,5.25e+07,1.082,3.778,2.004,3136,5481,0
1601.637,2.0,8,16,2225,3053,4.35,5.96,2.64e+07,4.97e+07,1.082,3.778,1.991,3053,5278,0
1602.637,2.0,8,16,1764,2783,3.45,5.44,3.64e+07,5.83e+07,1.082,4.062,1.967,2783,4547,1
1603.638,2.0,8,16,1585,2969,3.10,5.80,3.53e+07,5.76e+07,1.051,4.062,1.942,2969,4554,0
1604.639,2.0,8,16,821,2633,1.60,5.14,3.60e+06,6.46e+07,1.051,2.685,1.910,2633,3454,0
1605.639,2.0,8,16,1189,2323,2.32,4.54,1.12e+08,9.62e+07,1.232,3.778,1.950,2323,3512,1
1606.640,2.0,8,16,2001,2720,3.91,5.31,1.15e+08,4.37e+07,1.232,3.778,1.938,2720,4721,1
1607.640,2.0,8,16,1322,2752,2.58,5.38,2.32e+07,5.07e+07,1.374,3.968,1.920,2752,4074,1
1608.640,2.0,8,16,1778,2986,3.47,5.83,5.78e+07,6.12e+07,1.374,3.968,1.981,2986,4764,0
1609.640,2.0,8,16,1715,3260,3.35,6.37,1.57e+07,5.67e+07,1.120,3.778,1.948,3260,4975,1
1610.641,2.0,8,16,447,2330,0.87,4.55,1.07e+06,6.19e+07,1.120,2.431,1.908,2330,2777,1
1611.641,2.0,8,16,636,1410,1.24,2.75,1.81e+08,1.68e+08,1.294,3.027,1.982,1410,2046,0
1612.642,2.0,8,16,2034,2398,3.97,4.68,1.93e+08,5.85e+07,1.082,3.778,2.042,2398,4432,0
1613.642,2.0,8,16,2872,3387,5.61,6.62,4.40e+07,6.12e+07,1.082,3.778,2.027,3387,6259,0
1614.642,2.0,8,16,2619,3384,5.12,6.61,3.74e+07,6.11e+07,1.120,3.778,1.967,3384,6003,1
1615.643,2.0,8,16,1144,2764,2.23,5.40,7.77e+06,6.26e+07,1.232,3.778,1.933,2764,3908,0
1616.643,2.0,8,16,0,2284,0.00,4.46,0.00e+00,5.52e+07,1.596,2.431,1.963,2284,2284,1
1617.644,2.0,8,16,0,2053,0.00,4.01,0.00e+00,3.96e+07,1.596,2.431,1.951,2053,2053,1
1618.644,2.0,8,16,0,1939,0.00,3.79,0.00e+00,3.61e+07,1.663,2.431,1.946,1939,1939,1
1619.645,2.0,8,16,0,2355,0.00,4.60,0.00e+00,3.72e+07,1.643,2.474,1.952,2355,2355,1
1620.646,2.0,8,16,0,2700,0.00,5.27,0.00e+00,4.12e+07,1.643,2.474,1.905,2700,2700,1
1621.647,2.0,8,16,0,2338,0.00,4.57,0.00e+00,3.44e+07,1.674,2.832,1.913,2338,2338,1
1622.753,2.0,8,16,410,1687,0.80,3.29,1.40e+07,1.73e+07,1.663,2.832,1.932,1687,2097,1
1623.753,2.0,8,16,496,1937,0.97,3.78,7.90e+08,2.27e+07,1.200,2.462,1.908,1937,2433,0
1624.861,2.0,8,16,1005,2062,1.96,4.03,2.33e+07,2.91e+07,1.200,3.682,1.968,2062,3067,1
1625.861,2.0,8,16,1376,1492,2.69,2.91,2.90e+07,1.19e+07,1.200,3.682,1.927,1492,2868,1
1626.863,2.0,8,16,1130,1606,2.21,3.14,7.71e+06,1.38e+07,1.663,2.443,1.881,1606,2736,1
1627.863,2.0,8,16,1520,2019,2.97,3.94,1.38e+07,2.18e+07,1.663,2.443,1.874,2019,3539,1
1628.864,2.0,8,16,761,2186,1.49,4.27,3.33e+06,2.55e+07,1.631,2.474,1.870,2186,2947,0
1629.864,2.0,8,16,0,2185,0.00,4.27,0.00e+00,3.47e+07,1.631,2.474,1.900,2185,2185,0
1630.866,2.0,8,16,697,1802,1.36,3.52,7.91e+07,3.48e+07,1.200,2.537,1.951,1802,2499,0
1631.866,2.0,8,16,697,2113,1.36,4.13,7.91e+07,2.38e+07,1.200,2.537,1.905,2113,2810,1
1632.866,2.0,8,16,409,2098,0.80,4.10,8.94e+05,3.40e+07,1.663,2.431,1.860,2098,2507,0
1633.870,2.0,8,16,878,1421,1.71,2.78,6.47e+07,3.43e+07,1.643,3.778,1.850,1421,2299,1
1634.870,2.0,8,16,988,1760,1.93,3.44,1.66e+07,2.28e+07,1.576,3.778,1.855,1760,2748,1
