read_count,write_count,avg_read_speed_mbps,avg_write_speed_mbps,read_lba_variance,write_lba_variance,min_write_entropy,max_write_entropy,avg_write_entropy,label
3050,3958,5.96,7.73,4.96e+07,8.36e+07,1.120,3.039,2.036,0
3157,3972,6.17,7.76,5.32e+07,8.42e+07,1.189,3.039,2.047,1
3389,3977,6.62,7.77,6.13e+07,8.44e+07,1.189,3.039,2.051,0
3468,4015,6.77,7.84,6.42e+07,8.60e+07,1.232,3.039,2.050,1
3148,4096,6.15,8.00,5.29e+07,8.95e+07,1.300,3.039,2.057,0
3166,4083,6.18,7.97,5.35e+07,8.89e+07,1.300,3.039,2.059,0
2072,4090,4.05,7.99,2.29e+07,8.92e+07,1.553,3.039,2.046,1
299,2705,0.58,5.28,4.78e+05,7.63e+07,1.553,2.936,2.038,0
1818,2458,3.55,4.80,2.65e+08,1.09e+08,1.232,3.007,2.073,1
3483,3827,6.80,7.47,2.63e+08,7.92e+07,1.200,3.089,2.067,0
2788,4030,5.45,7.87,4.15e+07,8.66e+07,1.200,3.089,2.051,1
1123,4158,2.19,8.12,6.73e+06,9.22e+07,1.232,2.936,2.039,0
840,3565,1.64,6.96,2.48e+08,1.11e+08,1.639,2.996,2.098,0
1040,3555,2.03,6.94,2.50e+08,9.09e+07,1.639,2.996,2.108,1
200,3988,0.39,7.79,2.14e+05,9.27e+07,1.780,2.832,2.054,0
1932,3891,3.77,7.60,1.95e+08,9.27e+07,1.163,2.685,2.081,1
2941,3876,5.74,7.57,2.27e+08,8.74e+07,1.163,2.801,2.079,1
1773,3582,3.46,7.00,7.00e+07,9.13e+07,1.200,2.883,2.092,0
2359,3450,4.61,6.74,6.64e+07,9.77e+07,1.200,2.883,2.127,1
3242,3765,6.33,7.35,5.85e+07,8.72e+07,1.686,2.697,2.089,0
3319,4048,6.48,7.91,5.88e+07,8.74e+07,1.232,2.580,2.058,0
3198,4082,6.25,7.97,5.46e+07,8.89e+07,1.232,2.580,2.064,0
3079,3967,6.01,7.75,5.06e+07,8.40e+07,1.000,3.089,2.045,1
3005,3807,5.87,7.44,4.82e+07,7.73e+07,1.000,3.089,2.029,0
2941,3875,5.74,7.57,4.61e+07,8.01e+07,1.120,2.976,2.039,1
1489,3928,2.91,7.67,1.18e+07,8.54e+07,1.189,3.079,2.041,1
486,3416,0.95,6.67,7.76e+07,9.81e+07,1.337,3.079,2.048,0
1614,3136,3.15,6.12,2.60e+08,1.06e+08,1.232,2.976,2.102,0
2585,3682,5.05,7.19,7.42e+07,8.76e+07,1.200,2.848,2.090,1
2399,4012,4.69,7.84,3.07e+07,8.59e+07,1.163,2.976,2.030,1
942,2728,1.84,5.33,4.74e+06,9.09e+07,1.163,2.976,2.023,1
1776,2488,3.47,4.86,1.54e+08,1.17e+08,1.200,2.976,2.110,0
3362,3729,6.57,7.28,1.72e+08,7.44e+07,1.163,2.976,2.075,0
2483,3947,4.85,7.71,3.29e+07,8.31e+07,1.163,2.976,2.023,1
1943,3281,3.79,6.41,9.34e+07,1.10e+08,1.189,3.089,2.080,0
1755,3054,3.43,5.96,1.09e+08,9.24e+07,1.269,3.089,2.120,0
2182,3767,4.26,7.36,6.06e+07,9.08e+07,1.163,2.976,2.081,1
2168,3959,4.23,7.73,2.51e+07,8.36e+07,1.163,3.089,2.055,1
695,3798,1.36,7.42,2.58e+06,8.14e+07,1.269,3.089,2.040,0
0,3123,0.00,6.10,0.00e+00,1.01e+08,1.749,2.674,2.063,0
467,2346,0.91,4.58,2.66e+08,1.04e+08,1.749,2.746,2.110,0
1904,3010,3.72,5.88,5.22e+08,7.68e+07,1.120,2.976,2.111,0
2295,3733,4.48,7.29,2.81e+07,7.43e+07,1.120,3.039,2.068,0
858,3352,1.68,6.55,3.93e+06,7.26e+07,1.181,3.250,2.063,1
1779,3324,3.47,6.49,1.03e+08,7.89e+07,1.189,3.250,2.115,0
2184,3773,4.27,7.37,1.07e+08,7.59e+07,1.189,2.873,2.078,0
1068,3028,2.09,5.91,1.26e+08,1.05e+08,1.300,2.801,2.044,1
1223,2984,2.39,5.83,1.61e+08,8.73e+07,1.163,2.976,2.054,1
560,3960,1.09,7.73,1.68e+06,8.37e+07,1.163,2.976,2.042,1
0,3364,0.00,6.57,0.00e+00,8.38e+07,1.780,3.219,2.058,1
1875,3215,3.66,6.28,3.15e+08,8.24e+07,1.000,3.281,2.125,1
3346,3725,6.54,7.28,2.90e+08,7.41e+07,1.000,3.281,2.083,0
3142,3909,6.14,7.63,5.27e+07,8.15e+07,1.120,2.976,2.026,1
3197,3818,6.24,7.46,5.49e+07,7.78e+07,1.120,2.976,2.035,0
2390,2678,4.67,5.23,3.15e+07,9.80e+07,1.189,2.976,2.038,0
2100,2221,4.10,4.34,5.22e+07,1.06e+08,1.120,3.089,2.098,1
1236,3445,2.41,6.73,2.51e+07,6.63e+07,1.120,3.089,2.067,0
542,4070,1.06,7.95,3.07e+07,9.82e+07,1.799,3.079,2.054,1
1016,3300,1.98,6.45,8.70e+07,9.10e+07,1.799,3.110,2.118,1
726,2866,1.42,5.60,9.61e+07,8.91e+07,1.189,3.110,2.134,1
1968,3336,3.84,6.52,8.43e+07,1.47e+08,1.077,3.067,2.113,0
2818,3838,5.50,7.50,8.69e+07,7.96e+07,1.077,3.067,2.073,1
1592,3008,3.11,5.88,3.73e+07,8.47e+07,1.163,3.079,2.047,0
2108,2870,4.12,5.61,1.10e+08,9.32e+07,1.051,3.089,2.084,0
3222,3900,6.29,7.62,5.54e+07,8.11e+07,1.051,3.089,2.046,0
1896,4060,3.70,7.93,1.92e+07,8.80e+07,1.181,2.976,2.018,0
1866,3808,3.64,7.44,1.20e+08,9.72e+07,1.225,2.976,2.046,0
3229,3702,6.31,7.23,1.21e+08,7.83e+07,1.069,3.089,2.050,1
3355,3938,6.55,7.69,6.01e+07,8.27e+07,1.069,3.089,2.040,0
3311,3876,6.47,7.57,5.85e+07,8.01e+07,1.157,2.976,2.043,1
3084,3803,6.02,7.43,5.07e+07,7.72e+07,1.157,2.976,2.042,1
1476,3093,2.88,6.04,1.16e+07,8.70e+07,1.232,3.281,2.050,1
1212,3106,2.37,6.07,8.21e+07,9.77e+07,1.000,3.281,2.085,0
2032,3814,3.97,7.45,1.15e+08,8.06e+07,1.000,2.976,2.100,1
1720,3352,3.36,6.55,9.40e+07,1.50e+08,1.051,2.976,2.093,0
2063,3365,4.03,6.57,1.00e+08,7.94e+07,1.249,3.018,2.108,0
2634,3801,5.14,7.42,8.04e+07,8.36e+07,1.163,3.018,2.088,1
2519,3493,4.92,6.82,8.08e+07,8.88e+07,1.163,3.089,2.100,1
1863,3662,3.64,7.15,7.34e+07,8.69e+07,1.157,3.089,2.136,1
1158,4193,2.26,8.19,4.55e+07,9.96e+07,1.120,2.996,2.081,0
343,3486,0.67,6.81,6.29e+05,1.01e+08,1.120,3.219,2.050,1
578,3010,1.13,5.88,2.36e+08,1.11e+08,1.449,3.219,2.055,0
1948,3189,3.80,6.23,3.98e+08,1.01e+08,1.232,2.976,2.108,1
1820,3582,3.55,7.00,6.22e+07,8.53e+07,1.232,2.976,2.080,1
447,2978,0.87,5.82,1.07e+06,9.40e+07,1.300,3.250,2.060,0
0,1615,0.00,3.15,0.00e+00,1.30e+08,1.784,3.250,2.123,0
2006,2639,3.92,5.15,3.85e+08,8.78e+07,1.051,3.281,2.102,1
3701,3946,7.23,7.71,3.46e+08,8.31e+07,1.051,3.281,2.081,1
2219,4060,4.33,7.93,2.63e+07,8.79e+07,1.232,2.976,2.046,0
524,4153,1.02,8.11,1.47e+06,9.28e+07,1.232,3.281,2.056,0
834,3376,1.63,6.59,3.31e+08,1.07e+08,1.200,3.281,2.085,0
1528,3309,2.98,6.46,3.05e+08,7.84e+07,1.200,2.976,2.081,1
694,2568,1.36,5.02,2.57e+06,7.21e+07,1.232,2.976,2.071,1
1548,2408,3.02,4.70,2.04e+08,1.09e+08,1.163,3.089,2.140,0
2579,3860,5.04,7.54,2.10e+08,8.88e+07,1.163,3.089,2.114,0
1031,2909,2.01,5.68,9.43e+06,9.24e+07,1.189,3.250,2.088,0
506,2006,0.99,3.92,1.68e+08,1.47e+08,0.938,3.250,2.097,1
1133,2277,2.21,4.45,3.69e+08,1.12e+08,0.938,3.079,2.115,1
1508,3099,2.95,6.05,6.01e+07,9.96e+07,1.120,3.058,2.089,1
2158,3775,4.21,7.37,9.82e+07,9.63e+07,1.120,2.873,2.074,0
2381,3808,4.65,7.44,8.44e+07,8.57e+07,1.232,2.873,2.070,1
2056,3735,4.02,7.29,6.30e+07,1.05e+08,1.232,3.098,2.094,0
1177,3852,2.30,7.52,2.93e+07,9.95e+07,1.300,3.098,2.102,1
784,2669,1.53,5.21,1.30e+08,9.22e+07,1.403,3.219,2.090,1
1015,2592,1.98,5.06,2.14e+08,1.01e+08,1.163,3.219,2.103,0
1247,3290,2.44,6.43,1.09e+08,9.73e+07,1.163,3.089,2.088,1
1443,3389,2.82,6.62,1.13e+08,8.41e+07,1.163,2.976,2.090,0
1431,4078,2.79,7.96,1.07e+08,9.62e+07,1.163,3.281,2.120,0
1515,4139,2.96,8.08,1.44e+08,1.02e+08,1.300,3.281,2.092,1
832,4321,1.62,8.44,3.63e+07,1.00e+08,1.449,2.976,2.032,1
586,3831,1.14,7.48,3.44e+07,1.03e+08,0.938,3.101,2.048,0
2177,3542,4.25,6.92,1.72e+08,1.26e+08,0.938,3.101,2.084,0
2818,3550,5.50,6.93,1.16e+08,9.19e+07,1.051,3.089,2.114,1
2841,3752,5.55,7.33,6.69e+07,9.16e+07,1.051,2.976,2.070,0
3140,4172,6.13,8.15,5.26e+07,9.29e+07,1.120,2.976,2.021,0
1761,3012,3.44,5.88,4.86e+07,4.94e+07,1.120,2.976,2.026,1
1485,1711,2.90,3.34,3.55e+07,1.46e+08,1.831,2.976,2.020,1
3015,2454,5.89,4.79,1.07e+08,3.21e+07,1.200,3.089,2.032,0
3358,3697,6.56,7.22,6.76e+07,7.29e+07,1.120,3.089,2.059,0
3336,4194,6.52,8.19,5.94e+07,9.38e+07,1.120,3.039,2.050,0
2313,3761,4.52,7.35,2.85e+07,8.38e+07,1.232,3.007,2.037,0
2385,3649,4.66,7.13,1.03e+08,1.20e+08,1.232,3.089,2.057,0
2166,4072,4.23,7.95,7.04e+07,8.87e+07,1.163,3.089,2.050,0
1726,3931,3.37,7.68,1.28e+08,1.07e+08,1.163,2.976,2.069,1
3161,3944,6.17,7.70,1.28e+08,8.68e+07,1.163,2.976,2.074,1
3396,4191,6.63,8.19,6.15e+07,9.37e+07,1.181,2.976,2.036,1
3462,4104,6.76,8.02,6.39e+07,8.99e+07,1.000,2.976,2.038,0
3425,4048,6.69,7.91,6.26e+07,8.74e+07,1.000,3.039,2.045,0
2948,4110,5.76,8.03,4.64e+07,9.01e+07,1.120,3.039,2.039,0
2413,4086,4.71,7.98,5.88e+07,9.59e+07,1.200,2.976,2.080,1
1151,2816,2.25,5.50,2.46e+07,8.68e+07,1.300,2.976,2.104,1
2005,2865,3.92,5.60,1.28e+08,1.24e+08,1.232,3.027,2.094,1
2474,4052,4.83,7.91,1.33e+08,9.22e+07,1.232,3.027,2.079,0
1161,2989,2.27,5.84,9.82e+07,1.31e+08,1.749,2.936,2.066,1
1112,2619,2.17,5.12,1.20e+08,9.29e+07,1.749,3.110,2.067,1
2513,3678,4.91,7.18,8.62e+07,1.08e+08,1.082,3.110,2.078,1
3878,4049,7.57,7.91,1.11e+08,8.75e+07,1.082,2.976,2.084,1
2808,4099,5.48,8.01,4.27e+07,8.96e+07,1.181,2.976,2.048,0
1024,3501,2.00,6.84,6.19e+06,9.22e+07,1.181,3.194,2.043,0
1006,3562,1.96,6.96,1.08e+08,1.10e+08,1.232,3.194,2.073,1
1476,2871,2.88,5.61,1.52e+08,1.14e+08,1.232,3.250,2.075,0
2058,2658,4.02,5.19,1.71e+08,9.40e+07,1.163,3.250,2.111,1
3023,4165,5.90,8.13,4.88e+07,9.25e+07,1.051,3.089,2.083,0
1435,2856,2.80,5.58,1.10e+07,8.66e+07,1.051,2.790,2.040,0
430,1145,0.84,2.24,4.72e+07,2.25e+08,1.670,2.924,2.052,0
1758,2530,3.43,4.94,2.50e+08,9.42e+07,1.189,3.039,2.095,1
1328,2945,2.59,5.75,9.41e+06,9.33e+07,1.189,3.039,2.086,0
1532,2629,2.99,5.13,1.60e+08,1.54e+08,1.082,2.832,2.110,1
2034,3895,3.97,7.61,1.58e+08,8.24e+07,1.082,2.976,2.080,0
499,3412,0.97,6.66,1.33e+06,1.02e+08,1.232,3.219,2.065,1
1587,3189,3.10,6.23,1.91e+08,1.21e+08,1.008,3.219,2.113,0
1904,4067,3.72,7.94,1.86e+08,9.03e+07,1.008,3.079,2.070,1
316,2889,0.62,5.64,5.34e+05,1.05e+08,1.737,2.976,2.029,1
894,1947,1.75,3.80,3.86e+08,1.70e+08,1.454,3.250,2.135,1
2439,3285,4.76,6.42,3.08e+08,8.20e+07,1.082,3.250,2.103,1
3145,4234,6.14,8.27,5.28e+07,9.56e+07,1.082,3.089,2.055,1
2672,4101,5.22,8.01,3.81e+07,8.97e+07,1.232,3.089,2.053,0
1072,2499,2.09,4.88,6.13e+06,5.77e+07,1.232,2.976,2.044,0
1594,2255,3.11,4.40,1.90e+08,1.55e+08,1.189,3.089,2.140,1
3185,3752,6.22,7.33,1.93e+08,7.78e+07,1.163,3.089,2.089,0
3190,3987,6.23,7.79,5.43e+07,8.48e+07,1.157,2.976,2.028,0
3209,3959,6.27,7.73,5.49e+07,8.36e+07,1.157,2.976,2.028,1
3214,3904,6.28,7.62,5.51e+07,8.13e+07,1.163,2.976,2.034,1
2789,3788,5.45,7.40,4.15e+07,7.65e+07,1.163,2.976,2.040,0
2292,3777,4.48,7.38,2.80e+07,7.61e+07,1.120,3.089,2.035,0
2277,3978,4.45,7.77,2.77e+07,8.44e+07,1.120,3.089,2.034,0
1275,3979,2.49,7.77,8.68e+06,9.13e+07,1.120,3.089,2.047,1
1600,3807,3.12,7.44,4.73e+07,1.33e+08,1.181,3.055,2.076,1
2187,3930,4.27,7.68,5.45e+07,8.26e+07,1.181,3.089,2.068,0
1183,3558,2.31,6.95,1.44e+07,1.04e+08,1.181,3.089,2.047,0
1378,3311,2.69,6.47,8.50e+07,9.94e+07,1.051,3.211,2.081,1
886,3563,1.73,6.96,2.23e+07,1.02e+08,0.887,3.697,2.082,1
1300,3519,2.54,6.87,6.08e+07,1.38e+08,0.887,3.905,2.090,1
1649,3810,3.22,7.44,6.51e+07,8.16e+07,1.120,3.905,2.068,0
1163,3567,2.27,6.97,7.07e+07,1.05e+08,1.120,2.976,2.076,1
1298,3140,2.54,6.13,7.10e+07,7.44e+07,1.189,3.697,2.094,0
1370,2781,2.68,5.43,6.18e+07,1.08e+08,1.189,3.955,2.110,0
2289,3083,4.47,6.02,7.29e+07,8.41e+07,1.120,3.955,2.128,1
2493,3707,4.87,7.24,4.04e+07,8.65e+07,1.120,3.697,2.103,1
2195,3094,4.29,6.04,4.02e+07,6.34e+07,1.163,2.976,2.097,1
2209,3229,4.31,6.31,2.60e+07,5.56e+07,1.163,3.697,2.052,0
2060,3113,4.02,6.08,6.21e+07,1.16e+08,1.051,3.697,2.092,0
2535,3117,4.95,6.09,6.67e+07,8.98e+07,1.051,3.697,2.075,0
2403,3910,4.69,7.64,3.08e+07,8.16e+07,1.163,3.697,2.031,1
800,2825,1.56,5.52,3.42e+06,9.09e+07,1.189,3.141,2.048,0
1746,2498,3.41,4.88,1.76e+08,1.06e+08,1.232,3.599,2.071,0
3422,3626,6.68,7.08,1.89e+08,7.08e+07,1.189,3.599,2.067,0
3364,3849,6.57,7.52,6.04e+07,7.90e+07,1.163,3.697,2.047,0
3309,3782,6.46,7.39,5.84e+07,7.63e+07,1.163,3.697,2.050,0
3230,3666,6.31,7.16,5.57e+07,7.17e+07,1.189,2.976,2.057,0
3100,3684,6.05,7.20,5.13e+07,7.24e+07,1.200,2.976,2.046,0
1912,2866,3.73,5.60,2.17e+07,7.69e+07,1.200,2.976,2.047,0
1928,2803,3.77,5.47,7.89e+07,9.54e+07,1.181,3.180,2.066,1
1709,3774,3.34,7.37,1.56e+07,7.60e+07,1.181,3.250,2.057,1
2198,3695,4.29,7.22,8.33e+07,7.72e+07,1.120,3.599,2.056,1
3421,3625,6.68,7.08,1.03e+08,7.01e+07,1.000,3.697,2.058,0
2600,3610,5.08,7.05,3.61e+07,6.95e+07,1.000,3.697,2.041,0
1525,2700,2.98,5.27,1.24e+07,7.41e+07,1.189,3.697,2.050,1
920,2974,1.80,5.81,3.62e+07,1.20e+08,1.200,3.697,2.069,1
1285,3655,2.51,7.14,5.84e+07,1.04e+08,1.200,2.976,2.069,0
1394,3266,2.72,6.38,6.43e+07,9.02e+07,1.423,3.281,2.074,0
2216,3585,4.33,7.00,6.41e+07,1.06e+08,1.120,3.697,2.127,0
1675,3967,3.27,7.75,1.50e+07,8.51e+07,1.120,3.697,2.101,1
1024,3951,2.00,7.72,6.84e+07,9.88e+07,1.232,3.697,2.056,1
1669,3112,3.26,6.08,1.74e+08,1.06e+08,1.232,3.697,2.072,0
1239,2731,2.42,5.33,1.15e+08,1.01e+08,1.051,3.987,2.069,0
765,3179,1.49,6.21,3.57e+07,1.26e+08,1.051,3.987,2.095,1
2041,3300,3.99,6.45,8.91e+07,1.31e+08,1.120,3.905,2.112,0
3280,3662,6.41,7.15,1.03e+08,7.20e+07,1.082,3.905,2.064,1
1811,3649,3.54,7.13,1.75e+07,7.74e+07,1.051,3.795,2.036,0
1217,2768,2.38,5.41,6.17e+07,9.13e+07,1.051,3.795,2.106,1
2436,3017,4.76,5.89,7.81e+07,5.98e+07,1.082,3.697,2.133,0
2049,3917,4.00,7.65,2.24e+07,8.18e+07,1.232,2.976,2.067,1
935,3225,1.83,6.30,2.14e+07,9.79e+07,1.722,3.079,2.042,1
1832,3162,3.58,6.18,1.43e+08,8.59e+07,1.232,3.079,2.098,1
2205,3290,4.31,6.43,5.81e+07,9.35e+07,1.232,3.089,2.131,1
2269,3273,4.43,6.39,7.20e+07,8.98e+07,1.120,3.697,2.085,0
2940,3779,5.74,7.38,4.61e+07,7.62e+07,1.120,3.697,2.040,0
2983,3760,5.83,7.34,4.75e+07,7.54e+07,1.132,3.697,2.033,1
3014,3774,5.89,7.37,4.85e+07,7.60e+07,1.132,3.697,2.035,1
3038,3783,5.93,7.39,4.92e+07,7.63e+07,1.189,3.697,2.035,1
3061,3660,5.98,7.15,5.00e+07,7.15e+07,1.051,3.697,2.035,0
3219,3696,6.29,7.22,5.53e+07,7.29e+07,1.051,3.089,2.038,0
3272,3916,6.39,7.65,5.71e+07,8.18e+07,1.150,3.697,2.038,1
2306,4011,4.50,7.83,2.84e+07,8.58e+07,1.150,3.697,2.033,1
637,2616,1.24,5.11,4.24e+06,6.57e+07,1.181,2.936,2.031,0
1446,1514,2.82,2.96,1.63e+08,1.11e+08,1.189,2.976,2.036,0
3088,2913,6.03,5.69,1.73e+08,4.87e+07,1.000,3.697,2.041,0
3328,3932,6.50,7.68,5.91e+07,8.25e+07,1.000,3.697,2.036,0
3120,3931,6.09,7.68,5.19e+07,8.24e+07,1.163,3.697,2.035,0
2412,3653,4.71,7.13,5.89e+07,8.99e+07,1.000,3.697,2.080,0
1692,3528,3.30,6.89,3.72e+07,7.94e+07,1.000,3.697,2.088,0
2237,3472,4.37,6.78,8.60e+07,1.23e+08,1.051,3.697,2.091,0
1990,3611,3.89,7.05,5.70e+07,7.34e+07,1.232,3.599,2.082,0
467,3579,0.91,6.99,1.17e+06,8.58e+07,1.182,3.035,2.044,0
624,2866,1.22,5.60,1.57e+08,7.27e+07,1.182,3.089,2.057,0
624,3031,1.22,5.92,1.57e+08,5.52e+07,1.200,3.089,2.056,0
1508,3614,2.95,7.06,1.41e+08,9.33e+07,1.639,3.697,2.061,0
2943,3862,5.75,7.54,1.52e+08,9.11e+07,1.218,3.697,2.064,0
2962,4051,5.79,7.91,4.73e+07,8.75e+07,1.218,2.505,2.053,0
3229,4061,6.31,7.93,5.70e+07,8.80e+07,1.663,2.580,2.055,0
2598,4069,5.07,7.95,3.60e+07,8.83e+07,1.337,2.976,2.051,1
1631,2965,3.19,5.79,4.84e+07,6.25e+07,1.337,3.281,2.090,0
2342,2831,4.57,5.53,6.78e+07,5.65e+07,1.232,3.281,2.149,0
2294,3947,4.48,7.71,2.81e+07,8.31e+07,1.232,3.697,2.083,1
1256,2695,2.45,5.26,8.35e+07,9.37e+07,1.232,3.697,2.080,0
2261,2671,4.42,5.22,1.53e+08,1.05e+08,1.292,3.599,2.114,0
3433,3980,6.71,7.77,6.29e+07,8.45e+07,1.292,2.976,2.072,1
3471,3979,6.78,7.77,6.43e+07,8.45e+07,1.189,2.976,2.057,1
3287,3987,6.42,7.79,5.76e+07,8.48e+07,1.189,3.697,2.057,0
2393,3951,4.67,7.72,3.06e+07,8.33e+07,1.189,3.697,2.034,0
1573,3235,3.07,6.32,7.41e+07,9.50e+07,1.189,3.697,2.021,0
858,3296,1.68,6.44,7.94e+07,8.78e+07,1.181,2.976,2.011,0
118,3652,0.23,7.13,7.49e+04,8.64e+07,1.181,3.281,2.010,0
613,2702,1.20,5.28,3.64e+08,1.13e+08,1.655,3.281,2.074,0
2328,3100,4.55,6.05,3.40e+08,8.26e+07,1.545,3.219,2.104,1
3254,3906,6.36,7.63,5.65e+07,8.14e+07,1.163,3.697,2.069,1
3221,3875,6.29,7.57,5.53e+07,8.01e+07,1.163,3.697,2.049,1
3253,3988,6.35,7.79,5.65e+07,8.48e+07,1.189,3.697,2.041,1
3273,3944,6.39,7.70,5.72e+07,8.30e+07,1.181,3.697,2.062,1
3420,3952,6.68,7.72,6.24e+07,8.33e+07,1.181,3.039,2.074,0
3365,4003,6.57,7.82,6.04e+07,8.55e+07,1.521,3.039,2.059,1
3395,3977,6.63,7.77,6.15e+07,8.44e+07,1.521,3.039,2.058,0
3462,3967,6.76,7.75,6.39e+07,8.40e+07,1.827,3.039,2.057,1
3439,3979,6.72,7.77,6.31e+07,8.45e+07,1.827,3.039,2.058,0
3380,3912,6.60,7.64,6.09e+07,8.16e+07,1.232,3.039,2.060,1
3284,3910,6.41,7.64,5.75e+07,8.16e+07,1.189,3.007,2.056,0
3247,3843,6.34,7.51,5.62e+07,7.88e+07,1.189,3.007,2.055,1
3080,3543,6.02,6.92,5.06e+07,6.70e+07,1.089,3.007,2.047,1
3063,3691,5.98,7.21,5.01e+07,7.27e+07,1.089,3.697,2.038,1
3293,3965,6.43,7.74,5.79e+07,8.39e+07,1.163,3.697,2.035,0
3265,3949,6.38,7.71,5.69e+07,8.32e+07,1.163,3.697,2.039,1
3269,4024,6.38,7.86,5.70e+07,8.64e+07,1.163,3.697,2.048,1
3359,4075,6.56,7.96,6.02e+07,8.86e+07,1.181,3.697,2.051,0
3268,4123,6.38,8.05,5.70e+07,9.07e+07,1.232,3.697,2.051,1
3000,4081,5.86,7.97,4.80e+07,8.88e+07,1.232,3.697,2.041,0
2084,4096,4.07,8.00,2.32e+07,8.95e+07,1.163,3.697,2.036,0
679,4268,1.33,8.34,2.46e+06,9.72e+07,1.163,3.697,2.038,1
534,3729,1.04,7.28,2.72e+08,1.11e+08,1.749,3.039,2.067,0
2194,3549,4.29,6.93,3.28e+08,8.82e+07,1.181,3.039,2.083,0
3331,3851,6.51,7.52,5.92e+07,7.91e+07,1.163,3.697,2.073,0
3345,3916,6.53,7.65,5.97e+07,8.18e+07,1.163,3.697,2.070,0
3358,4002,6.56,7.82,6.02e+07,8.54e+07,1.120,3.697,2.052,0
2985,3517,5.83,6.87,4.75e+07,6.60e+07,1.120,3.697,2.052,1
2782,3310,5.43,6.46,4.13e+07,5.85e+07,1.181,3.039,2.055,0
2423,3790,4.73,7.40,3.13e+07,7.66e+07,1.181,3.039,2.040,0
1809,3415,3.53,6.67,1.04e+08,1.05e+08,1.200,2.976,2.033,1
2507,3222,4.90,6.29,1.07e+08,8.53e+07,1.163,3.697,2.069,1
3219,3867,6.29,7.55,5.53e+07,7.98e+07,1.163,3.697,2.074,1
3308,3976,6.46,7.77,5.84e+07,8.43e+07,1.300,2.976,2.059,0
3343,3916,6.53,7.65,5.96e+07,8.18e+07,1.269,3.697,2.058,1
3361,3938,6.56,7.69,6.03e+07,8.27e+07,1.189,3.697,2.057,1
3341,4008,6.53,7.83,5.95e+07,8.57e+07,1.189,3.697,2.050,0
2258,4048,4.41,7.91,2.72e+07,8.74e+07,1.232,3.697,2.037,0
654,2736,1.28,5.34,2.28e+06,8.06e+07,1.815,2.936,2.049,0
1114,1743,2.18,3.40,2.00e+08,9.49e+07,1.189,3.089,2.093,0
1994,2857,3.89,5.58,1.86e+08,4.55e+07,1.189,3.089,2.076,1
1664,3255,3.25,6.36,6.92e+07,9.33e+07,1.189,3.281,2.096,1
1503,3490,2.94,6.82,7.07e+07,8.66e+07,1.232,3.281,2.112,0
1605,3669,3.13,7.17,6.96e+07,1.01e+08,1.232,3.250,2.085,0
1348,3694,2.63,7.21,6.14e+07,8.91e+07,1.181,3.250,2.050,1
969,2689,1.89,5.25,5.78e+07,8.17e+07,1.181,3.117,2.086,1
1994,2484,3.89,4.85,1.43e+08,7.85e+07,1.120,3.117,2.110,0
1961,3746,3.83,7.32,2.05e+07,7.49e+07,1.120,2.976,2.047,0
905,2802,1.77,5.47,1.95e+07,8.32e+07,1.189,2.976,2.061,1
1913,2815,3.74,5.50,1.56e+08,8.93e+07,1.232,3.697,2.116,1
2912,3735,5.69,7.29,4.52e+07,7.44e+07,1.232,3.697,2.079,1
2868,3682,5.60,7.19,4.39e+07,7.23e+07,1.232,3.697,2.038,1
2925,3745,5.71,7.31,4.56e+07,7.48e+07,1.232,3.697,2.040,1
1766,3855,3.45,7.53,1.66e+07,7.93e+07,1.232,3.697,2.038,0
1028,2782,2.01,5.43,1.18e+08,1.01e+08,1.225,3.219,2.097,0
2290,2729,4.47,5.33,1.50e+08,8.21e+07,1.200,3.219,2.120,0
2787,3668,5.44,7.16,4.14e+07,7.18e+07,1.200,3.697,2.052,1
2301,2795,4.49,5.46,4.80e+07,6.59e+07,1.120,3.697,2.050,1
2333,2839,4.56,5.54,4.34e+07,6.05e+07,1.120,3.089,2.051,1
2720,3660,5.31,7.15,3.95e+07,7.15e+07,1.189,3.089,2.046,1
2820,3556,5.51,6.95,4.24e+07,6.75e+07,1.089,3.089,2.046,1
2697,3506,5.27,6.85,3.88e+07,6.56e+07,1.089,3.089,2.043,1
2514,3521,4.91,6.88,3.37e+07,6.61e+07,1.181,2.976,2.051,1
1601,3608,3.13,7.05,1.38e+07,6.96e+07,1.181,3.697,2.041,0
1779,3391,3.47,6.62,6.86e+07,8.80e+07,1.189,3.697,2.064,1
2425,3448,4.74,6.73,6.78e+07,6.74e+07,1.181,3.697,2.073,1
1933,3013,3.78,5.88,4.36e+07,9.92e+07,1.181,3.697,2.045,1
2210,2673,4.32,5.22,4.74e+07,7.31e+07,1.120,3.697,2.051,0
2581,3357,5.04,6.56,3.55e+07,6.01e+07,1.120,3.089,2.052,0
1964,3667,3.84,7.16,2.06e+07,7.17e+07,1.120,2.976,2.039,0
1134,2755,2.21,5.38,1.27e+07,8.42e+07,1.232,2.936,2.041,0
545,2689,1.06,5.25,7.49e+07,8.70e+07,1.815,2.936,2.078,0
801,3052,1.56,5.96,9.10e+07,7.41e+07,1.232,3.089,2.107,1
1943,3017,3.79,5.89,1.11e+08,6.84e+07,1.163,3.697,2.071,0
2541,3433,4.96,6.71,3.44e+07,6.29e+07,1.163,3.697,2.035,0
2642,3298,5.16,6.44,3.72e+07,5.80e+07,1.181,3.697,2.055,1
